gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
BEPFUMYC_CDS_0008	4872	3868	-	SAMN56501511_p3	-1456833	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	52	346.796692	6.59382581090081E-103	No_custom_HMM	No_custom_HMM	No_custom_HMM	52	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BEPFUMYC_CDS_0009	5069	4863	-	SAMN56501511_p3	-15.66016	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	46	96.45105	2.48901677095956E-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	46	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate hub	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BEPFUMYC_CDS_0010	5448	5053	-	SAMN56501511_p3	-83.84174	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	76	144.444412	1.0305509319921E-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	76	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BEPFUMYC_CDS_0013	7728	7333	-	SAMN56501511_p3	-568.6025	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	166	72.607742	7.49448548230383E-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	166	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BEPFUMYC_CDS_0015	9669	8203	-	SAMN56501511_p3	-3158731	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	23	403.993317	1.83155935506455E-120	No_custom_HMM	No_custom_HMM	No_custom_HMM	23	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail sheath	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BEPFUMYC_CDS_0016	10303	9758	-	SAMN56501511_p3	-4518.885	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	3916	198.265381	2.14758928012015E-58	No_custom_HMM	No_custom_HMM	No_custom_HMM	3916	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail fiber assembly	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BEPFUMYC_CDS_0017	11194	10313	-	SAMN56501511_p3	-18362.72	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	3100	151.070908	2.08148140699014E-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	3100	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BEPFUMYC_CDS_0018	11705	11148	-	SAMN56501511_p3	-2392.534	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	48	136.335297	3.07303181632336E-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	48	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BEPFUMYC_CDS_0019	12583	11705	-	SAMN56501511_p3	-58672	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	4226	211.303558	2.27969581445134E-62	No_custom_HMM	No_custom_HMM	No_custom_HMM	4226	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BEPFUMYC_CDS_0020	12921	12580	-	SAMN56501511_p3	-72.71978	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	43	146.960892	4.36091563162222E-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	43	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate wedge subunit	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
BEPFUMYC_CDS_0021	13570	12923	-	SAMN56501511_p3	-1984.482	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	9992	143.472687	1.455282701788E-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	9992	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate assembly protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FAKCEKGP_CDS_0003	1083	412	-	SAMN56518618_p4	-11484.9	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	4011	246.504639	6.49084641905483E-73	No_custom_HMM	No_custom_HMM	No_custom_HMM	4011	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FAKCEKGP_CDS_0004	1763	1074	-	SAMN56518618_p4	-24089.6	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	2258	206.342178	1.38022853364789E-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	2258	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FAKCEKGP_CDS_0006	5136	2323	-	SAMN56518618_p4	-6.241643E+016	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	21878	411.801788	9.9746002258609E-123	No_custom_HMM	No_custom_HMM	No_custom_HMM	21878	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FAKCEKGP_CDS_0007	5719	5150	-	SAMN56518618_p4	-777.7238	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	1228	202.376373	8.31633414793991E-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	1228	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FAKCEKGP_CDS_0008	6926	5739	-	SAMN56518618_p4	-5714704	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	6	175.931366	2.55748459406175E-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	6	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate wedge subunit	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FAKCEKGP_CDS_0010	9105	7267	-	SAMN56518618_p4	-680269000	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	28	327.60437	5.5947000472682E-97	No_custom_HMM	No_custom_HMM	No_custom_HMM	28	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FAKCEKGP_CDS_0017	11223	10768	-	SAMN56518618_p4	-3109.858	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	1182	224.481842	9.93481453314136E-67	No_custom_HMM	No_custom_HMM	No_custom_HMM	1182	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
FAKCEKGP_CDS_0018	12357	11227	-	SAMN56518618_p4	-1879898	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	907	468.815399	2.5704719804445E-140	No_custom_HMM	No_custom_HMM	No_custom_HMM	907	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail sheath	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XJWULUON_CDS_0013	8045	6414	-	SAMN56681712_p1	-1583359000	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	2258	842.80896	2.01951764424785E-253	No_custom_HMM	No_custom_HMM	No_custom_HMM	2258	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XJWULUON_CDS_0016	9932	9399	-	SAMN56681712_p1	-16843.9	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	3916	300.902191	6.62633683665181E-90	No_custom_HMM	No_custom_HMM	No_custom_HMM	3916	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail fiber assembly	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XJWULUON_CDS_0017	11767	9932	-	SAMN56681712_p1	-66870570	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	4398	1112.88562	0	No_custom_HMM	No_custom_HMM	No_custom_HMM	4398	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XJWULUON_CDS_0018	12423	11764	-	SAMN56681712_p1	-5626.623	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	1228	277.607452	7.23427366940115E-83	No_custom_HMM	No_custom_HMM	No_custom_HMM	1228	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XJWULUON_CDS_0019	13619	12420	-	SAMN56681712_p1	-1535282	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	6	200.019333	1.28833920806384E-58	No_custom_HMM	No_custom_HMM	No_custom_HMM	6	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate wedge subunit	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XJWULUON_CDS_0021	15755	13938	-	SAMN56681712_p1	-683820300	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	28	328.650787	2.70316612756206E-97	No_custom_HMM	No_custom_HMM	No_custom_HMM	28	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XJWULUON_CDS_0029	18237	17779	-	SAMN56681712_p1	-222.2171	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	1182	229.788727	2.30331813891671E-68	No_custom_HMM	No_custom_HMM	No_custom_HMM	1182	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XJWULUON_CDS_0030	19346	18237	-	SAMN56681712_p1	-742372.6	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	907	474.274323	5.64084039939026E-142	No_custom_HMM	No_custom_HMM	No_custom_HMM	907	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail sheath	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KXZCAGYN_CDS_0041	24797	25444	+	SAMN56681718_p2	-3067.709	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	9992	141.58461	5.4968746579039E-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	9992	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate assembly protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KXZCAGYN_CDS_0042	25446	25787	+	SAMN56681718_p2	-32.30603	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	43	147.405029	3.17792854886797E-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	43	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate wedge subunit	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KXZCAGYN_CDS_0043	25784	26662	+	SAMN56681718_p2	-99722.4	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	4226	206.419968	7.09096190040527E-61	No_custom_HMM	No_custom_HMM	No_custom_HMM	4226	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KXZCAGYN_CDS_0044	26662	27219	+	SAMN56681718_p2	-945.3067	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	48	142.739487	3.51173121050587E-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	48	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KXZCAGYN_CDS_0046	27985	28494	+	SAMN56681718_p2	-7840.989	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	3916	187.933548	3.19111459671679E-55	No_custom_HMM	No_custom_HMM	No_custom_HMM	3916	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail fiber assembly	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KXZCAGYN_CDS_0047	28582	30048	+	SAMN56681718_p2	-1261526	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	23	390.36731	2.47622187339961E-116	No_custom_HMM	No_custom_HMM	No_custom_HMM	23	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail sheath	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KXZCAGYN_CDS_0049	30612	30914	+	SAMN56681718_p2	-193.1293	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	166	73.827271	3.17099815696197E-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	166	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KXZCAGYN_CDS_0052	32799	33194	+	SAMN56681718_p2	-132.8268	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	76	143.366562	2.19651899712168E-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	76	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KXZCAGYN_CDS_0053	33178	33384	+	SAMN56681718_p2	-33.3567	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	46	95.477913	4.97628389623072E-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	46	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate hub	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KXZCAGYN_CDS_0054	33375	34379	+	SAMN56681718_p2	-864255.6	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	52	343.859467	5.10418273892785E-102	No_custom_HMM	No_custom_HMM	No_custom_HMM	52	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KAFXSVAG_CDS_0041	23561	24205	+	SAMN56681722_p1	-17022.29	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	9992	223.361053	5.51793110177558E-66	No_custom_HMM	No_custom_HMM	No_custom_HMM	9992	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate assembly protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KAFXSVAG_CDS_0044	24904	25308	+	SAMN56681722_p1	-109.6332	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	43	143.076904	6.94121472174958E-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	43	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate wedge subunit	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KAFXSVAG_CDS_0045	25308	26201	+	SAMN56681722_p1	-396355.5	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	4226	218.315491	1.63852032104466E-64	No_custom_HMM	No_custom_HMM	No_custom_HMM	4226	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KAFXSVAG_CDS_0046	26198	26830	+	SAMN56681722_p1	-783.6784	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	48	198.599335	4.03867665306162E-58	No_custom_HMM	No_custom_HMM	No_custom_HMM	48	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KAFXSVAG_CDS_0047	26835	29369	+	SAMN56681722_p1	-23861870000000	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	1780	168.998489	3.98345107993452E-49	No_custom_HMM	No_custom_HMM	No_custom_HMM	1780	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail collar fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KAFXSVAG_CDS_0048	29442	30908	+	SAMN56681722_p1	-4897077	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	23	391.950409	8.20058010155695E-117	No_custom_HMM	No_custom_HMM	No_custom_HMM	23	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail sheath	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KAFXSVAG_CDS_0050	31475	31777	+	SAMN56681722_p1	-158.654	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	166	75.125557	1.26918878848416E-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	166	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KAFXSVAG_CDS_0053	33662	34057	+	SAMN56681722_p1	-113.0813	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	76	144.444412	1.0305509319921E-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	76	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KAFXSVAG_CDS_0054	34041	34247	+	SAMN56681722_p1	-23.93873	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	46	94.128716	1.3003311322501E-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	46	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate hub	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KAFXSVAG_CDS_0055	34238	35248	+	SAMN56681722_p1	-1821033	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	52	349.990814	7.12218204603549E-104	No_custom_HMM	No_custom_HMM	No_custom_HMM	52	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TORQANGX_CDS_0011	6958	4826	-	SAMN56681726_p1	-422671400000	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	496	462.098206	8.89543790705236E-138	No_custom_HMM	No_custom_HMM	No_custom_HMM	496	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TORQANGX_CDS_0014	11231	9399	-	SAMN56681726_p1	-84076950	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	14064	156.411423	2.83593650591228E-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	14064	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YDMZFNOR_CDS_0042	22733	23863	+	SAMN56917243_p2	-1460423	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	907	470.36322	8.7039117690252E-141	No_custom_HMM	No_custom_HMM	No_custom_HMM	907	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail sheath	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YDMZFNOR_CDS_0043	23873	24322	+	SAMN56917243_p2	-3825.249	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	1182	219.105835	4.5004815894143E-65	No_custom_HMM	No_custom_HMM	No_custom_HMM	1182	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YDMZFNOR_CDS_0049	26015	27901	+	SAMN56917243_p2	-12381420000	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	28	320.659058	6.99044737377389E-95	No_custom_HMM	No_custom_HMM	No_custom_HMM	28	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YDMZFNOR_CDS_0051	28242	29429	+	SAMN56917243_p2	-9553151	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	6	176.653259	1.5456297252497E-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	6	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate wedge subunit	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YDMZFNOR_CDS_0052	29449	30018	+	SAMN56917243_p2	-2204.947	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	1228	200.762711	2.59756835301842E-59	No_custom_HMM	No_custom_HMM	No_custom_HMM	1228	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YDMZFNOR_CDS_0053	30032	33079	+	SAMN56917243_p2	-1.138792E+018	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	13388	235.492538	2.44863170685334E-69	No_custom_HMM	No_custom_HMM	No_custom_HMM	13388	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail collar fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YDMZFNOR_CDS_0055	33643	34332	+	SAMN56917243_p2	-131196.6	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	2258	204.888474	3.80530891920689E-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	2258	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YDMZFNOR_CDS_0056	34323	34994	+	SAMN56917243_p2	-24051.03	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	4011	245.601883	1.22208491503621E-72	No_custom_HMM	No_custom_HMM	No_custom_HMM	4011	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LAOWHNCR_CDS_0078	59668	59405	-	SAMD00323053_p2	-27.23651	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	3	45.890408	1.34209684555801E-11	No_custom_HMM	No_custom_HMM	No_custom_HMM	3	ab initio prediction:PHANOTATE:1.6.7	CDS	#a861e3	transcriptional repressor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
LAOWHNCR_CDS_0079	59760	60425	+	SAMD00323053_p2	-11054.54	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	4	175.431625	3.50484157928429E-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	4	ab initio prediction:PHANOTATE:1.6.7	CDS	#a861e3	transcriptional repressor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RPRCTXJU_CDS_0006	5920	5315	-	SAMEA112157108_p2	-2637.5	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	4	63.297688	3.95866269867427E-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	4	ab initio prediction:PHANOTATE:1.6.7	CDS	#a861e3	transcriptional repressor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RPRCTXJU_CDS_0009	6492	7031	+	SAMEA112157108_p2	-1486.511	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	101	131.897293	4.8750501825325E-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	101	ab initio prediction:PHANOTATE:1.6.7	CDS	#a861e3	CII-like transcriptional activator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RPRCTXJU_CDS_0020	13590	13396	-	SAMEA112157108_p2	-3.611536	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	603	77.167824	3.65146753313464E-21	No_custom_HMM	No_custom_HMM	No_custom_HMM	603	ab initio prediction:PHANOTATE:1.6.7	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
